5.6227525051e+02,2.4183315689e+03
1.1667253811e+03,1.6629549642e+03
9.6232222390e+02,1.4243130096e+03
6.0572733196e+02,2.1974748048e+03
5.4992803891e+02,2.3298234651e+03
5.4799467724e+02,1.5411419736e+03
4.3976157018e+02,2.0448911956e+03
4.4688774067e+02,2.2556405326e+03
4.8831603498e+02,9.5266562114e+02
4.7161590589e+02,1.2136536465e+03
7.7181583261e+02,1.2988325220e+03
5.1048172132e+02,1.3822860498e+03
6.2451946854e+02,2.4622011810e+03
1.1630839214e+03,1.7418717569e+03
9.2021832928e+02,1.4681199242e+03
6.8297824763e+02,2.1797933627e+03
5.3361354009e+02,2.3584995070e+03
5.2919801761e+02,1.5625590969e+03
4.4059361705e+02,2.0571858736e+03
4.7624969474e+02,2.2416890008e+03
4.7888019354e+02,9.3398338959e+02
5.3602563845e+02,1.2308488088e+03
7.8417056697e+02,1.3144228145e+03
4.9553400153e+02,1.3523743268e+03
6.7607894282e+02,2.4226870140e+03
1.1014691467e+03,1.7131576914e+03
8.2819713625e+02,1.4184516884e+03
7.0381697936e+02,2.0815539375e+03
4.9139933759e+02,2.3730376386e+03
5.5711509583e+02,1.6564461719e+03
4.7856198206e+02,2.0497389098e+03
4.4413223168e+02,2.2334821211e+03
5.1852092207e+02,9.4524960031e+02
6.1047538565e+02,1.1932671233e+03
7.9584117141e+02,1.3193923918e+03
4.0927765604e+02,1.3960611255e+03
6.7607894282e+02,2.4226870140e+03
1.1014691467e+03,1.7131576914e+03
8.2819713625e+02,1.4184516884e+03
7.0381697936e+02,2.0815539375e+03
4.9139933759e+02,2.3730376386e+03
5.5711509583e+02,1.6564461719e+03
4.7856198206e+02,2.0497389098e+03
4.4413223168e+02,2.2334821211e+03
5.1852092207e+02,9.4524960031e+02
6.1047538565e+02,1.1932671233e+03
7.9584117141e+02,1.3193923918e+03
4.0927765604e+02,1.3960611255e+03
6.2016393180e+02,2.4235945017e+03
1.0498457370e+03,1.6833392505e+03
8.5476528437e+02,1.4308297495e+03
6.9002131875e+02,2.1646398887e+03
4.0146374144e+02,2.3596715330e+03
6.0025741539e+02,1.6605339362e+03
5.0611992189e+02,2.0593055346e+03
4.2553234759e+02,2.2155163277e+03
5.2548268895e+02,8.7817588467e+02
5.3823794858e+02,1.2275918134e+03
8.1312921605e+02,1.3853335088e+03
4.3518814952e+02,1.3956282625e+03
7.5690870746e+02,2.3964705695e+03
9.6745357618e+02,1.5987022203e+03
8.0620934088e+02,1.3839037425e+03
6.8581349504e+02,2.1759228719e+03
4.9660905086e+02,2.3773997156e+03
5.8394787463e+02,1.7053196883e+03
4.8643441925e+02,2.1075080110e+03
3.3693892053e+02,2.1470753131e+03
6.0574687027e+02,9.4291143710e+02
5.0480062499e+02,1.1793317874e+03
8.6004036708e+02,1.3856522776e+03
4.0338733555e+02,1.3993522749e+03
7.6779581273e+02,2.3281500439e+03
9.6394468554e+02,1.6256749748e+03
8.5148090474e+02,1.4521528883e+03
7.3244798950e+02,2.1541590751e+03
5.0504536540e+02,2.3890538330e+03
5.1917025847e+02,1.6638352096e+03
4.8820703703e+02,2.0970090570e+03
3.2287495718e+02,2.1062617257e+03
5.3916519455e+02,8.6187298638e+02
5.4786064383e+02,1.2671406338e+03
8.3032413538e+02,1.2956393165e+03
4.6317072191e+02,1.4055233171e+03
7.6779581273e+02,2.3281500439e+03
9.6394468554e+02,1.6256749748e+03
8.5148090474e+02,1.4521528883e+03
7.3244798950e+02,2.1541590751e+03
5.0504536540e+02,2.3890538330e+03
5.1917025847e+02,1.6638352096e+03
4.8820703703e+02,2.0970090570e+03
3.2287495718e+02,2.1062617257e+03
5.3916519455e+02,8.6187298638e+02
5.4786064383e+02,1.2671406338e+03
8.3032413538e+02,1.2956393165e+03
4.6317072191e+02,1.4055233171e+03
7.0401004127e+02,2.2628762150e+03
1.0529786693e+03,1.6184166240e+03
7.5533713190e+02,1.3985145917e+03
7.7574355262e+02,2.1464110623e+03
5.0507323085e+02,2.3307855067e+03
4.3386282110e+02,1.5531658437e+03
5.1605687885e+02,2.1837321470e+03
4.3311775492e+02,2.2203235946e+03
4.8707010085e+02,8.0198266212e+02
4.6392237135e+02,1.2385533336e+03
7.4740978505e+02,1.2408238487e+03
4.1822087174e+02,1.4150291725e+03
7.0866152452e+02,2.3086933875e+03
1.0781798310e+03,1.6235660071e+03
7.8167893236e+02,1.3771655805e+03
8.3317213838e+02,2.2458241295e+03
4.4770257918e+02,2.3884466571e+03
5.1982786273e+02,1.4449510033e+03
4.8501190641e+02,2.1302893563e+03
3.2210211375e+02,2.3444881514e+03
4.4118522391e+02,8.3382336897e+02
5.9176482512e+02,1.0947774483e+03
6.5261360502e+02,1.3274764817e+03
5.3050439207e+02,1.3579419115e+03
6.5012937231e+02,2.3620327638e+03
1.0397463604e+03,1.5872732166e+03
7.4094423650e+02,1.3809163948e+03
7.1152361770e+02,2.2168003463e+03
4.5201840489e+02,2.4326393191e+03
5.2369050017e+02,1.4464591208e+03
4.7897965763e+02,2.0781701203e+03
2.9024548621e+02,2.4267276880e+03
4.8817117568e+02,9.0509398642e+02
4.6484943258e+02,1.1230862964e+03
6.5952422405e+02,1.2980647130e+03
5.3481081035e+02,1.4178839200e+03
6.3868252233e+02,2.4125206488e+03
9.8776959404e+02,1.6656278388e+03
7.5962512686e+02,1.3206506253e+03
8.6257954171e+02,2.2772316124e+03
4.7461724912e+02,2.3901723636e+03
4.6138525947e+02,1.4560995336e+03
4.5793632192e+02,2.0816729488e+03
3.3257974250e+02,2.4045401891e+03
4.9226820141e+02,9.3988225209e+02
5.7844904777e+02,1.1308111154e+03
7.3199937095e+02,1.2914961788e+03
4.6963454919e+02,1.4639882789e+03
6.2368348829e+02,2.4749968172e+03
1.0097698626e+03,1.7062820725e+03
8.1893025865e+02,1.1649437521e+03
8.0665314806e+02,2.3085351108e+03
4.3076246510e+02,2.4776213862e+03
4.3824049601e+02,1.4003818800e+03
4.2084939604e+02,1.9986407295e+03
3.7746052958e+02,2.4497725024e+03
5.8480668242e+02,9.9646534474e+02
5.3349652279e+02,1.0293877056e+03
6.0986347222e+02,1.4268214004e+03
4.5493504270e+02,1.3415023823e+03
7.4786435086e+02,2.4651178635e+03
1.0182914370e+03,1.6950580591e+03
8.7956737651e+02,1.1854442575e+03
7.5266052044e+02,2.2112522021e+03
4.8274807197e+02,2.5499604391e+03
3.8870885401e+02,1.3826268503e+03
5.1018426876e+02,2.0700937989e+03
3.6882487516e+02,2.3865243239e+03
5.7205210597e+02,1.0103124627e+03
4.8899394005e+02,9.2444774650e+02
7.1217520197e+02,1.3948778368e+03
4.1741994857e+02,1.3502769531e+03
7.4786435086e+02,2.4651178635e+03
1.0182914370e+03,1.6950580591e+03
8.7956737651e+02,1.1854442575e+03
7.5266052044e+02,2.2112522021e+03
4.8274807197e+02,2.5499604391e+03
3.8870885401e+02,1.3826268503e+03
5.1018426876e+02,2.0700937989e+03
3.6882487516e+02,2.3865243239e+03
5.7205210597e+02,1.0103124627e+03
4.8899394005e+02,9.2444774650e+02
7.1217520197e+02,1.3948778368e+03
4.1741994857e+02,1.3502769531e+03
6.7090924235e+02,2.3822894997e+03
1.0386607991e+03,1.6948319473e+03
8.3089599648e+02,1.1724964554e+03
7.9369801228e+02,2.3501514424e+03
4.7236893521e+02,2.5327488367e+03
