7.9675142733e+02,2.2535366801e+03
9.0214378069e+02,1.5741185012e+03
8.5281759070e+02,1.1726538820e+03
8.1510679535e+02,1.9698093605e+03
5.6976832308e+02,2.2680456152e+03
5.0597220671e+02,1.5140575272e+03
4.7912386482e+02,2.2512380544e+03
5.1201706107e+02,3.0255375383e+03
5.6449463311e+02,1.1263407025e+03
5.2187588867e+02,1.2756251125e+03
7.3377776826e+02,1.2742355366e+03
4.9739572320e+02,9.1404426582e+02
7.9675142733e+02,2.2535366801e+03
9.0214378069e+02,1.5741185012e+03
8.5281759070e+02,1.1726538820e+03
8.1510679535e+02,1.9698093605e+03
5.6976832308e+02,2.2680456152e+03
5.0597220671e+02,1.5140575272e+03
4.7912386482e+02,2.2512380544e+03
5.1201706107e+02,3.0255375383e+03
5.6449463311e+02,1.1263407025e+03
5.2187588867e+02,1.2756251125e+03
7.3377776826e+02,1.2742355366e+03
4.9739572320e+02,9.1404426582e+02
7.9675142733e+02,2.2535366801e+03
9.0214378069e+02,1.5741185012e+03
8.5281759070e+02,1.1726538820e+03
8.1510679535e+02,1.9698093605e+03
5.6976832308e+02,2.2680456152e+03
5.0597220671e+02,1.5140575272e+03
4.7912386482e+02,2.2512380544e+03
5.1201706107e+02,3.0255375383e+03
5.6449463311e+02,1.1263407025e+03
5.2187588867e+02,1.2756251125e+03
7.3377776826e+02,1.2742355366e+03
4.9739572320e+02,9.1404426582e+02
7.6160387865e+02,2.3251088104e+03
9.5004644878e+02,1.6904045450e+03
8.5527949355e+02,1.2135411689e+03
7.6638824550e+02,2.0191371580e+03
6.6083298713e+02,2.3357294229e+03
4.3248665344e+02,1.4580254907e+03
5.2533379428e+02,2.2449681221e+03
4.9437756482e+02,2.9583560504e+03
6.2438183385e+02,1.0924239191e+03
4.8459276947e+02,1.2078975300e+03
6.7957916527e+02,1.3429059900e+03
4.8972104836e+02,9.3923850810e+02
7.6160387865e+02,2.3251088104e+03
9.5004644878e+02,1.6904045450e+03
8.5527949355e+02,1.2135411689e+03
7.6638824550e+02,2.0191371580e+03
6.6083298713e+02,2.3357294229e+03
4.3248665344e+02,1.4580254907e+03
5.2533379428e+02,2.2449681221e+03
4.9437756482e+02,2.9583560504e+03
6.2438183385e+02,1.0924239191e+03
4.8459276947e+02,1.2078975300e+03
6.7957916527e+02,1.3429059900e+03
4.8972104836e+02,9.3923850810e+02
6.6074758525e+02,2.3892971962e+03
9.2335446631e+02,1.6818196250e+03
8.1704422716e+02,1.2645725094e+03
8.3374476353e+02,2.0036469376e+03
6.2376636827e+02,2.3760518189e+03
4.4889590848e+02,1.5147291524e+03
4.6170160665e+02,2.1384809479e+03
4.1656489056e+02,2.8700804069e+03
5.8448605159e+02,1.1578165110e+03
4.7071285334e+02,1.2361794677e+03
7.7626633836e+02,1.3068324155e+03
5.0322967983e+02,8.6510301640e+02
7.0173881633e+02,2.3734129866e+03
9.4667493049e+02,1.6758089843e+03
8.0692107461e+02,1.2627080709e+03
8.4235559763e+02,2.0607600606e+03
6.2260682957e+02,2.3767723658e+03
3.9180797305e+02,1.4883771120e+03
4.6705638721e+02,2.1750061409e+03
4.3855131760e+02,2.8574075040e+03
5.9251106120e+02,1.1842873289e+03
4.6798755318e+02,1.2174206220e+03
8.1448291943e+02,1.3237127738e+03
4.6147998613e+02,8.4524518273e+02
7.0173881633e+02,2.3734129866e+03
9.4667493049e+02,1.6758089843e+03
8.0692107461e+02,1.2627080709e+03
8.4235559763e+02,2.0607600606e+03
6.2260682957e+02,2.3767723658e+03
3.9180797305e+02,1.4883771120e+03
4.6705638721e+02,2.1750061409e+03
4.3855131760e+02,2.8574075040e+03
5.9251106120e+02,1.1842873289e+03
4.6798755318e+02,1.2174206220e+03
8.1448291943e+02,1.3237127738e+03
4.6147998613e+02,8.4524518273e+02
7.0173881633e+02,2.3734129866e+03
9.4667493049e+02,1.6758089843e+03
8.0692107461e+02,1.2627080709e+03
8.4235559763e+02,2.0607600606e+03
6.2260682957e+02,2.3767723658e+03
3.9180797305e+02,1.4883771120e+03
4.6705638721e+02,2.1750061409e+03
4.3855131760e+02,2.8574075040e+03
5.9251106120e+02,1.1842873289e+03
4.6798755318e+02,1.2174206220e+03
8.1448291943e+02,1.3237127738e+03
4.6147998613e+02,8.4524518273e+02
6.6247573890e+02,2.3620318943e+03
9.4035138913e+02,1.5176106994e+03
8.3011178545e+02,1.2644351433e+03
7.8818212505e+02,2.0047345341e+03
5.8764478176e+02,2.4582741610e+03
4.7527024325e+02,1.4292619484e+03
5.0799855178e+02,2.1647246811e+03
3.7912454574e+02,2.8370457913e+03
5.8171261879e+02,1.0940587162e+03
5.4196744474e+02,1.3148199216e+03
7.1133334970e+02,1.3272757742e+03
3.9640755766e+02,8.6220697580e+02
5.6827913556e+02,2.4173074505e+03
9.2839608606e+02,1.5904780961e+03
7.5983994491e+02,1.2417207217e+03
7.8798383900e+02,2.1168991498e+03
5.6479809454e+02,2.5956818271e+03
5.4655635316e+02,1.5247001445e+03
4.5370870008e+02,2.3172298205e+03
4.4621161512e+02,2.7397880856e+03
6.6242752809e+02,1.0277360347e+03
4.9771945354e+02,1.3416431825e+03
7.3923022532e+02,1.3338378132e+03
4.1625156149e+02,8.4309115506e+02
5.8633587955e+02,2.3886802329e+03
8.7802905513e+02,1.5021749531e+03
8.1553053880e+02,1.2752157112e+03
7.5493539079e+02,2.0885013598e+03
5.7096458548e+02,2.5701370637e+03
5.3597984351e+02,1.5233800453e+03
5.0384669638e+02,2.3520952258e+03
4.2113780407e+02,2.7965399406e+03
6.3236111172e+02,1.0182427003e+03
4.6486787122e+02,1.3751322237e+03
7.1873801102e+02,1.3890428149e+03
4.1598734840e+02,8.3024102408e+02
5.2581919588e+02,2.3785049590e+03
8.7861986318e+02,1.5715442344e+03
8.6457188695e+02,1.3238955075e+03
8.0879000203e+02,2.0607141818e+03
5.4700411633e+02,2.5938282249e+03
5.1425254358e+02,1.4964161856e+03
4.6805974105e+02,2.3087418833e+03
3.5291810981e+02,2.7619094957e+03
7.1114771567e+02,1.0889861875e+03
4.9453321396e+02,1.2881628541e+03
7.1969257979e+02,1.5150731029e+03
4.7308089512e+02,7.8920663904e+02
5.2581919588e+02,2.3785049590e+03
8.7861986318e+02,1.5715442344e+03
8.6457188695e+02,1.3238955075e+03
8.0879000203e+02,2.0607141818e+03
5.4700411633e+02,2.5938282249e+03
5.1425254358e+02,1.4964161856e+03
4.6805974105e+02,2.3087418833e+03
3.5291810981e+02,2.7619094957e+03
7.1114771567e+02,1.0889861875e+03
4.9453321396e+02,1.2881628541e+03
7.1969257979e+02,1.5150731029e+03
4.7308089512e+02,7.8920663904e+02
5.3329503539e+02,2.4536486655e+03
1.0137800380e+03,1.5598000758e+03
9.4067673645e+02,1.3940232750e+03
7.5055162473e+02,2.1276991098e+03
5.2621540154e+02,2.6361929016e+03
4.5430811532e+02,1.4601980891e+03
5.0144971027e+02,2.3082969178e+03
3.6437203100e+02,2.7769985514e+03
6.5892427603e+02,1.1828879628e+03
4.5715640781e+02,1.2921242367e+03
7.2644689083e+02,1.4483135539e+03
4.4341764940e+02,7.8858708797e+02
5.3329503539e+02,2.4536486655e+03
1.0137800380e+03,1.5598000758e+03
9.4067673645e+02,1.3940232750e+03
7.5055162473e+02,2.1276991098e+03
5.2621540154e+02,2.6361929016e+03
4.5430811532e+02,1.4601980891e+03
5.0144971027e+02,2.3082969178e+03
3.6437203100e+02,2.7769985514e+03
6.5892427603e+02,1.1828879628e+03
4.5715640781e+02,1.2921242367e+03
7.2644689083e+02,1.4483135539e+03
4.4341764940e+02,7.8858708797e+02
5.3329503539e+02,2.4536486655e+03
1.0137800380e+03,1.5598000758e+03
